id,ward_num,num_beds,num_baths,has_den,size_group,has_parking,property_orientation,days_on_market,building_age,monthly_maintenance_fee,listing_price,latitude,longitude,geometry,distance_to_subway
133183,11,1.0,1,1,1,1,1.0,16.0,29,538.0,593000.0,43.664686474513104,-79.36956184254173,POINT (-79.36956184254173 43.664686474513104),0.007999594764162092
760757,10,3.0,2,0,3,0,1.0,10.0,6,1225.0,1979000.0,43.67058701563105,-79.36241682368848,POINT (-79.36241682368848 43.67058701563105),0.008528965260488845
957703,10,2.0,2,1,1,1,,46.0,1,653.0,988000.0,43.67745743631702,-79.39278210504321,POINT (-79.39278210504321 43.67745743631702),0.00459698635052729
956151,10,2.0,2,0,1,1,,15.0,26,486.0,546000.0,43.67314594002998,-79.40052208314565,POINT (-79.40052208314565 43.67314594002998),0.005555837128681695
509987,13,0.0,1,0,1,1,1.0,11.0,1,462.0,399000.0,43.63760449750861,-79.41957181640471,POINT (-79.41957181640471 43.63760449750861),0.02607485158761322
119232,11,2.0,2,1,1,0,2.0,10.0,0,541.0,973000.0,43.65612644688503,-79.35858978779743,POINT (-79.35858978779743 43.65612644688503),0.020451510666028516
817499,11,1.0,1,1,1,0,1.0,46.0,4,495.0,625000.0,43.66241777518434,-79.3662229971035,POINT (-79.3662229971035 43.66241777518434),0.01112833460899397
668056,13,2.0,2,0,2,1,,17.0,4,604.0,806000.0,43.64433929030611,-79.39238379910199,POINT (-79.39238379910199 43.64433929030611),0.011689866750022924
263776,13,0.0,1,0,0,0,,4.0,18,309.0,363000.0,43.64539044455447,-79.38830803018601,POINT (-79.38830803018601 43.64539044455447),0.007544845570025287
470127,13,1.0,2,0,0,0,,74.0,4,496.0,508000.0,43.64120078369235,-79.37737612567345,POINT (-79.37737612567345 43.64120078369235),0.005594510808085741
340305,13,1.0,1,0,0,1,1.0,5.0,12,188.0,344000.0,43.65341853204905,-79.39260185671989,POINT (-79.39260185671989 43.65341853204905),0.01415618168213128
256621,11,2.0,2,0,2,1,1.0,6.0,3,885.0,1274000.0,43.65979930004725,-79.36516957803468,POINT (-79.36516957803468 43.65979930004725),0.013949616307064542
280757,10,2.0,2,0,1,1,,2.0,0,519.0,692000.0,43.686547040934535,-79.38425881762916,POINT (-79.38425881762916 43.686547040934535),0.00825260425116345
821626,13,1.0,1,0,2,1,,0.0,1,1096.0,1367000.0,43.64950884911951,-79.40575234182141,POINT (-79.40575234182141 43.64950884911951),0.018675078092632164
633587,10,0.0,1,0,0,1,,4.0,0,445.0,577000.0,43.66848299153088,-79.3971121786535,POINT (-79.3971121786535 43.66848299153088),0.0004237764039588066
199456,13,1.0,1,0,0,1,1.0,15.0,1,269.0,355000.0,43.642798195390746,-79.39936846967892,POINT (-79.39936846967892 43.642798195390746),0.01881817064564453
556216,10,1.0,1,0,0,0,,19.0,13,273.0,453000.0,43.65362124036469,-79.4003982528378,POINT (-79.4003982528378 43.65362124036469),0.01393302260096585
267773,10,1.0,1,1,2,1,,49.0,18,866.0,1091000.0,43.66795099903168,-79.42160894769557,POINT (-79.42160894769557 43.66795099903168),0.009862030133036942
414649,13,1.0,2,0,1,1,,5.0,9,628.0,748000.0,43.64060728885543,-79.41356162717881,POINT (-79.41356162717881 43.64060728885543),0.026397909612047583
929229,10,1.0,1,1,1,0,1.0,2.0,11,408.0,530000.0,43.68363721931802,-79.36486962956971,POINT (-79.36486962956971 43.68363721931802),0.012480656779930018
983346,11,1.0,1,0,2,1,,3.0,8,686.0,826000.0,43.66826704925226,-79.3768238239205,POINT (-79.3768238239205 43.66826704925226),0.004014659479479974
598378,10,1.0,2,0,0,1,,13.0,0,776.0,588000.0,43.68795092291728,-79.38111092850407,POINT (-79.38111092850407 43.68795092291728),0.01150234227858737
264971,11,2.0,2,0,1,0,,15.0,1,903.0,1203000.0,43.65428205022091,-79.37258261367786,POINT (-79.37258261367786 43.65428205022091),0.011895631537251948
695753,10,2.0,2,0,2,0,1.0,4.0,33,1206.0,1160000.0,43.66012468485344,-79.3994563870393,POINT (-79.3994563870393 43.66012468485344),0.007561040443291525
894913,10,0.0,1,0,1,0,,39.0,3,504.0,566000.0,43.66720982014777,-79.41408770350289,POINT (-79.41408770350289 43.66720982014777),0.013183099326658997
891782,10,3.0,3,0,1,1,2.0,8.0,8,906.0,914000.0,43.67132363692687,-79.3635263863395,POINT (-79.3635263863395 43.67132363692687),0.0072907732440801705
211298,10,3.0,3,1,4,1,2.0,9.0,5,2402.0,3102000.0,43.67005280150117,-79.41228264009177,POINT (-79.41228264009177 43.67005280150117),0.011635177172488345
578499,13,3.0,2,0,1,1,2.0,30.0,20,752.0,1076000.0,43.64053567071995,-79.38294883441647,POINT (-79.38294883441647 43.64053567071995),0.005560087456769135
647458,13,1.0,1,0,0,1,1.0,27.0,1,413.0,393000.0,43.6442583795268,-79.4168209567802,POINT (-79.4168209567802 43.6442583795268),0.021527678840389135
750206,11,2.0,2,1,1,1,,11.0,5,705.0,947000.0,43.664326050371386,-79.36426947061247,POINT (-79.36426947061247 43.664326050371386),0.010484641053723799
577166,10,1.0,1,1,1,1,1.0,15.0,3,466.0,589000.0,43.65527774823261,-79.41694665603804,POINT (-79.41694665603804 43.65527774823261),0.01397578720975203
774905,13,1.0,1,0,0,0,,3.0,3,365.0,444000.0,43.64438542413017,-79.3804741616807,POINT (-79.3804741616807 43.64438542413017),0.0012982492284481185
305928,10,1.0,1,1,1,1,1.0,1.0,3,567.0,553000.0,43.65844785440873,-79.3892653661706,POINT (-79.3892653661706 43.65844785440873),0.011889640992857024
947968,10,2.0,2,0,1,1,1.0,4.0,7,523.0,666000.0,43.66404177828718,-79.39074127429917,POINT (-79.39074127429917 43.66404177828718),0.006398930179795049
958775,11,1.0,1,0,0,0,,8.0,13,382.0,564000.0,43.64844603304866,-79.37014312340266,POINT (-79.37014312340266 43.64844603304866),0.010986267149177616
170453,13,1.0,1,1,1,1,,9.0,7,580.0,932000.0,43.65238283329857,-79.3868654096679,POINT (-79.3868654096679 43.65238283329857),0.009083656857385516
815249,10,1.0,2,1,0,0,1.0,35.0,5,399.0,476000.0,43.67272640695541,-79.37014069591478,POINT (-79.37014069591478 43.67272640695541),0.0005762548071943826
668185,13,2.0,2,0,1,1,1.0,2.0,8,503.0,805000.0,43.63664237449306,-79.39581577801373,POINT (-79.39581577801373 43.63664237449306),0.017538088429682186
816645,13,2.0,2,0,2,1,,8.0,10,646.0,900000.0,43.65018218599008,-79.3985151556709,POINT (-79.3985151556709 43.65018218599008),0.01752694487447744
621270,10,1.0,1,1,1,0,,19.0,4,526.0,630000.0,43.65864826588053,-79.38657615340196,POINT (-79.38657615340196 43.65864826588053),0.01239220092843715
181605,10,1.0,1,1,2,0,2.0,6.0,19,948.0,1189000.0,43.67403001671191,-79.38146191685378,POINT (-79.38146191685378 43.67403001671191),0.003557006610436216
889267,13,1.0,2,1,1,0,,7.0,5,394.0,468000.0,43.64729896485582,-79.3848070472048,POINT (-79.3848070472048 43.64729896485582),0.004362978544842947
521580,13,3.0,2,0,1,0,1.0,1.0,0,670.0,845000.0,43.64038722038845,-79.38298390583962,POINT (-79.38298390583962 43.64038722038845),0.005710455418749648
741266,10,2.0,2,0,1,0,1.0,13.0,1,670.0,821000.0,43.65868025914784,-79.3830113341582,POINT (-79.3830113341582 43.65868025914784),0.013221954896002712
522328,13,2.0,3,0,1,1,1.0,5.0,4,628.0,858000.0,43.63986740843588,-79.42740789716493,POINT (-79.42740789716493 43.63986740843588),0.022007141560980506
659347,13,1.0,1,1,0,1,,26.0,11,249.0,437000.0,43.643490055411576,-79.37622388169004,POINT (-79.37622388169004 43.643490055411576),0.005031052807529131
845128,11,1.0,1,0,0,0,,5.0,11,452.0,489000.0,43.65234825786352,-79.3602488858353,POINT (-79.3602488858353 43.65234825786352),0.021584383125777082
775676,10,3.0,2,0,2,0,,7.0,9,1029.0,1172000.0,43.689593435650345,-79.37105842178494,POINT (-79.37105842178494 43.689593435650345),0.016992998529650135
871089,10,2.0,2,0,1,1,1.0,4.0,8,304.0,551000.0,43.66450307999495,-79.42645065373992,POINT (-79.42645065373992 43.66450307999495),0.003941222943592425
283143,13,2.0,2,0,1,0,,36.0,2,317.0,513000.0,43.63412447038682,-79.41544409730345,POINT (-79.41544409730345 43.63412447038682),0.030948306658949033
119385,13,1.0,1,1,1,1,1.0,31.0,20,465.0,639000.0,43.63991581482915,-79.38997531568806,POINT (-79.38997531568806 43.63991581482915),0.010847242566758718
531063,10,2.0,2,1,1,1,,1.0,5,885.0,867000.0,43.67299164003633,-79.36369802153533,POINT (-79.36369802153533 43.67299164003633),0.0070165167280397366
299677,10,2.0,1,0,1,1,,14.0,0,396.0,639000.0,43.65808984754447,-79.41193553427159,POINT (-79.41193553427159 43.65808984754447),0.014525341801963448
265134,11,2.0,2,1,4,0,,13.0,8,1943.0,2555000.0,43.654363885924965,-79.37009244086329,POINT (-79.37009244086329 43.654363885924965),0.013780088538442379
985086,10,1.0,1,1,1,1,1.0,8.0,7,570.0,793000.0,43.67610643700405,-79.37113575400971,POINT (-79.37113575400971 43.67610643700405),0.003528833070908557
676735,13,1.0,1,1,0,1,,10.0,6,746.0,674000.0,43.625332521396295,-79.40075436383617,POINT (-79.40075436383617 43.625332521396295),0.02850037122637893
745193,13,2.0,2,0,1,0,1.0,9.0,23,997.0,897000.0,43.649246316917846,-79.39455239610822,POINT (-79.39455239610822 43.649246316917846),0.014246128781564327
129168,13,2.0,2,1,3,1,,9.0,25,749.0,1554000.0,43.6327094182152,-79.4283103986411,POINT (-79.4283103986411 43.6327094182152),0.02909987899626513
484871,11,1.0,1,0,2,1,,7.0,13,820.0,1028000.0,43.66722902260828,-79.3603686023485,POINT (-79.3603686023485 43.66722902260828),0.011649411205878608
608259,13,2.0,2,0,0,0,1.0,14.0,9,356.0,504000.0,43.64594498083196,-79.39551730444752,POINT (-79.39551730444752 43.64594498083196),0.01475259984375301
951947,10,1.0,1,0,0,1,2.0,8.0,4,336.0,460000.0,43.67174600054171,-79.41135690624286,POINT (-79.41135690624286 43.67174600054171),0.011239928542193283
469911,13,1.0,1,1,2,1,1.0,3.0,2,651.0,590000.0,43.64698785334184,-79.37388861008994,POINT (-79.37388861008994 43.64698785334184),0.0070079174999287345
771471,10,2.0,2,0,2,1,1.0,29.0,13,1004.0,1690000.0,43.67346295414949,-79.39127667702509,POINT (-79.39127667702509 43.67346295414949),0.0031519830984312494
779111,10,1.0,1,0,1,1,1.0,3.0,3,520.0,733000.0,43.65584751593931,-79.40675067277306,POINT (-79.40675067277306 43.65584751593931),0.013074999549114825
174805,10,2.0,3,1,4,1,2.0,1.0,29,2006.0,1704000.0,43.655167785960025,-79.3887563612674,POINT (-79.3887563612674 43.655167785960025),0.012426041006851933
303409,10,1.0,1,0,1,0,1.0,7.0,7,518.0,527000.0,43.68572445422511,-79.38123037347167,POINT (-79.38123037347167 43.68572445422511),0.01130117613540618
711408,11,2.0,3,0,1,0,1.0,24.0,33,914.0,813000.0,43.67179715640354,-79.37202243292847,POINT (-79.37202243292847 43.67179715640354),0.0015459405915081693
592941,13,1.0,1,0,1,1,1.0,0.0,0,709.0,946000.0,43.64993572996158,-79.38106786743404,POINT (-79.38106786743404 43.64993572996158),0.004296168219383235
618168,10,1.0,1,0,1,1,1.0,12.0,13,643.0,813000.0,43.67117940908504,-79.42831511327837,POINT (-79.42831511327837 43.67117940908504),0.009440049819563978
139005,10,1.0,1,1,1,1,,6.0,0,596.0,724000.0,43.68109679986046,-79.38111504744712,POINT (-79.38111504744712 43.68109679986046),0.00869211716107826
708213,13,1.0,1,0,1,1,,5.0,7,651.0,802000.0,43.64480445758828,-79.39099447671066,POINT (-79.39099447671066 43.64480445758828),0.010261723992013088
974613,10,2.0,2,1,2,0,1.0,13.0,1,1226.0,1524000.0,43.68898431932283,-79.38422520636273,POINT (-79.38422520636273 43.68898431932283),0.008674159467089397
239909,13,2.0,3,1,3,1,1.0,6.0,2,2374.0,1469000.0,43.64707769934486,-79.3566048145097,POINT (-79.3566048145097 43.64707769934486),0.02420497661093768
172197,11,1.0,1,0,1,1,,0.0,9,584.0,660000.0,43.6665967378191,-79.36952246398,POINT (-79.36952246398 43.6665967378191),0.006122456351352908
941879,10,3.0,2,0,5,1,1.0,16.0,48,1580.0,2272000.0,43.674441716334734,-79.40963031690251,POINT (-79.40963031690251 43.674441716334734),0.011083161855629488
169171,10,3.0,3,1,11,0,,12.0,2,3448.0,2632000.0,43.67159432311517,-79.38285187249843,POINT (-79.38285187249843 43.67159432311517),0.0030664678470638104
274144,10,1.0,1,1,1,0,1.0,11.0,6,851.0,1033000.0,43.67129025066512,-79.4207428107089,POINT (-79.4207428107089 43.67129025066512),0.0127920101321348
722500,13,1.0,1,0,0,1,,7.0,2,356.0,388000.0,43.64462043409064,-79.39570187405747,POINT (-79.39570187405747 43.64462043409064),0.01496967283918774
775783,10,3.0,2,0,1,1,,1.0,0,542.0,673000.0,43.64996134368655,-79.42011185027283,POINT (-79.42011185027283 43.64996134368655),0.014986574166848413
808030,11,2.0,2,1,1,0,2.0,12.0,6,507.0,819000.0,43.6617888531698,-79.38096601367764,POINT (-79.38096601367764 43.6617888531698),0.010308056086109305
689006,11,2.0,2,0,3,0,1.0,2.0,19,807.0,1067000.0,43.650105625690585,-79.37564257718202,POINT (-79.37564257718202 43.650105625690585),0.006791055068687202
224721,13,2.0,2,1,0,0,1.0,0.0,8,402.0,621000.0,43.63951731547103,-79.39510314535787,POINT (-79.39510314535787 43.63951731547103),0.015592208123877455
441180,10,1.0,1,1,1,1,,8.0,2,640.0,805000.0,43.66012365279468,-79.38376471466324,POINT (-79.38376471466324 43.66012365279468),0.01181032680473536
240676,10,0.0,1,0,1,0,1.0,18.0,5,410.0,496000.0,43.67512915065283,-79.38172610522633,POINT (-79.38172610522633 43.67512915065283),0.00449803367855767
400697,11,2.0,2,0,1,0,1.0,67.0,17,1047.0,1244000.0,43.65330938834428,-79.36001187030396,POINT (-79.36001187030396 43.65330938834428),0.022059132529384986
516573,13,0.0,1,0,0,0,,0.0,2,263.0,399000.0,43.64459067825688,-79.39499281861929,POINT (-79.39499281861929 43.64459067825688),0.014264558991265247
788780,10,2.0,2,0,2,1,2.0,49.0,48,1879.0,1337000.0,43.6915851997822,-79.37573279040772,POINT (-79.37573279040772 43.6915851997822),0.017555896432833215
365751,13,2.0,2,0,2,0,,3.0,1,1341.0,1434000.0,43.64388578776812,-79.41893167257518,POINT (-79.41893167257518 43.64388578776812),0.020697180929785407
928049,11,2.0,2,0,3,1,2.0,0.0,34,1614.0,2066000.0,43.64761004409418,-79.37750435591812,POINT (-79.37750435591812 43.64761004409418),0.003806655729592592
422861,13,1.0,1,0,0,0,,9.0,7,332.0,466000.0,43.652035509940816,-79.34953723029138,POINT (-79.34953723029138 43.652035509940816),0.029514290729149732
322852,13,1.0,1,1,1,1,2.0,22.0,1,522.0,769000.0,43.64859258399439,-79.41703128173197,POINT (-79.41703128173197 43.64859258399439),0.01802851004409927
788493,11,2.0,2,0,1,1,,22.0,0,591.0,883000.0,43.65904686026945,-79.3777861470635,POINT (-79.3777861470635 43.65904686026945),0.012819233140406092
189987,13,1.0,2,1,1,0,2.0,4.0,18,801.0,941000.0,43.63722450010925,-79.41681379743558,POINT (-79.41681379743558 43.63722450010925),0.027563656038327077
656228,10,2.0,2,0,1,1,,22.0,13,769.0,659000.0,43.69052196034522,-79.36599280576843,POINT (-79.36599280576843 43.69052196034522),0.018526795049992193
163374,13,2.0,3,0,0,0,1.0,34.0,17,390.0,449000.0,43.63384510168594,-79.4118695805067,POINT (-79.4118695805067 43.63384510168594),0.03294312413970021
910741,11,1.0,1,0,1,0,,37.0,5,567.0,714000.0,43.65933220422192,-79.35511313041988,POINT (-79.35511313041988 43.65933220422192),0.020474718771083197
283148,10,1.0,1,0,1,1,,7.0,11,397.0,483000.0,43.657264835636106,-79.40171157143125,POINT (-79.40171157143125 43.657264835636106),0.010311359557373665
290634,13,3.0,2,0,4,0,1.0,23.0,26,1791.0,2170000.0,43.65052476918207,-79.39461310237844,POINT (-79.39461310237844 43.65052476918207),0.014678529446693588
825876,10,1.0,1,1,1,1,1.0,12.0,1,747.0,585000.0,43.68623127071293,-79.36368732258624,POINT (-79.36368732258624 43.68623127071293),0.015327431019772866
929461,13,1.0,1,1,1,0,1.0,5.0,11,280.0,466000.0,43.64984533553076,-79.38208308710104,POINT (-79.38208308710104 43.64984533553076),0.004396665850764277
985101,10,1.0,1,0,0,0,2.0,43.0,0,492.0,612000.0,43.6712930398365,-79.39000771208133,POINT (-79.39000771208133 43.6712930398365),0.0009506419098881451
543804,13,1.0,1,1,1,0,,20.0,13,426.0,550000.0,43.64559766993633,-79.41468555485666,POINT (-79.41468555485666 43.64559766993633),0.02182139494834818
226619,10,2.0,2,1,1,0,1.0,46.0,2,850.0,851000.0,43.66377438634603,-79.42442986249382,POINT (-79.42442986249382 43.66377438634603),0.005268649667995676
938201,13,1.0,1,1,0,0,1.0,23.0,20,407.0,438000.0,43.63888135286564,-79.41509523909293,POINT (-79.41509523909293 43.63888135286564),0.026962930856828562
310040,13,2.0,2,1,2,1,2.0,16.0,33,1058.0,934000.0,43.6463641123176,-79.38965900340112,POINT (-79.38965900340112 43.6463641123176),0.008919976568461548
685512,13,3.0,2,0,1,0,1.0,6.0,3,546.0,812000.0,43.64599908506498,-79.36139407988317,POINT (-79.36139407988317 43.64599908506498),0.019376716438984552
344592,10,0.0,1,0,1,0,1.0,3.0,0,458.0,523000.0,43.679749763306006,-79.38232019015003,POINT (-79.38232019015003 43.679749763306006),0.006956260719288227
429013,13,2.0,2,0,1,0,,6.0,28,588.0,779000.0,43.638225335999806,-79.39682598370003,POINT (-79.39682598370003 43.638225335999806),0.01769170936680511
376024,11,2.0,2,0,3,0,,2.0,6,1417.0,2032000.0,43.65751758097692,-79.37257011218844,POINT (-79.37257011218844 43.65751758097692),0.014423509601055616
263296,13,1.0,1,0,1,1,1.0,6.0,11,415.0,507000.0,43.641564268192745,-79.39806204352861,POINT (-79.39806204352861 43.641564268192745),0.01777047217215753
380637,10,1.0,1,1,1,1,,15.0,11,509.0,873000.0,43.68302095548962,-79.38207002104586,POINT (-79.38207002104586 43.68302095548962),0.009216853352053805
960375,13,2.0,3,0,3,0,,1.0,15,999.0,1347000.0,43.640700236156206,-79.40114201749135,POINT (-79.40114201749135 43.640700236156206),0.020967010659616522
349843,10,2.0,2,0,1,0,,15.0,21,853.0,806000.0,43.680275996267255,-79.38113300752501,POINT (-79.38113300752501 43.680275996267255),0.008248572620748846
527036,10,1.0,1,1,1,1,2.0,13.0,1,597.0,947000.0,43.691784852464096,-79.37895953456506,POINT (-79.37895953456506 43.691784852464096),0.014575712928096497
208249,11,1.0,1,1,1,1,,4.0,16,552.0,796000.0,43.66523654758431,-79.36608761588745,POINT (-79.36608761588745 43.66523654758431),0.008694297343230045
866942,11,1.0,1,0,1,1,1.0,17.0,4,529.0,652000.0,43.652430443439584,-79.371052959416,POINT (-79.371052959416 43.652430443439584),0.011846890345399704
850075,10,3.0,2,0,2,0,,1.0,5,865.0,1154000.0,43.65981445575656,-79.39459847298288,POINT (-79.39459847298288 43.65981445575656),0.008880916047727375
727561,11,2.0,1,0,4,1,1.0,4.0,7,1530.0,2350000.0,43.65991755408012,-79.36393544141103,POINT (-79.36393544141103 43.65991755408012),0.014379167934648544
207176,13,0.0,1,0,0,1,,12.0,7,348.0,396000.0,43.63401976083247,-79.4157651135108,POINT (-79.4157651135108 43.63401976083247),0.030899880053049708
437454,10,2.0,2,0,0,1,1.0,4.0,30,407.0,510000.0,43.65921656630576,-79.42200279550826,POINT (-79.42200279550826 43.65921656630576),0.0077490977663481255
801874,10,2.0,2,0,1,0,1.0,1.0,7,549.0,685000.0,43.66455461480136,-79.40301777234053,POINT (-79.40301777234053 43.66455461480136),0.003659142471652172
142497,11,2.0,2,0,2,1,1.0,5.0,14,944.0,1195000.0,43.66501420023568,-79.36512928569016,POINT (-79.36512928569016 43.66501420023568),0.009417148382936913
321669,13,2.0,2,1,2,0,1.0,20.0,6,1260.0,1417000.0,43.63401877289057,-79.41660748196246,POINT (-79.41660748196246 43.63401877289057),0.03054087702204357
967087,10,2.0,2,0,3,1,1.0,35.0,29,1160.0,1389000.0,43.66671894440527,-79.4059770380655,POINT (-79.4059770380655 43.66671894440527),0.005135036816291369
718167,10,1.0,1,1,1,1,1.0,27.0,4,521.0,762000.0,43.676381526371465,-79.38704187430054,POINT (-79.38704187430054 43.676381526371465),0.0013050413901710678
530528,13,2.0,2,0,1,0,1.0,13.0,2,733.0,979000.0,43.648732748231794,-79.39160958811004,POINT (-79.39160958811004 43.648732748231794),0.011271668244205413
217231,11,1.0,1,0,1,1,1.0,10.0,14,568.0,761000.0,43.66937539181747,-79.36801130122156,POINT (-79.36801130122156 43.66937539181747),0.0042041058757999045
828052,13,1.0,1,0,1,1,2.0,0.0,10,622.0,667000.0,43.648357789573694,-79.40420949728329,POINT (-79.40420949728329 43.648357789573694),0.019468937458642248
840526,13,2.0,3,0,1,1,,9.0,26,549.0,714000.0,43.63011566232952,-79.41241346110034,POINT (-79.41241346110034 43.63011566232952),0.035253011566337686
241095,10,1.0,1,0,1,1,,13.0,2,321.0,433000.0,43.66025045096681,-79.4005604721686,POINT (-79.4005604721686 43.66025045096681),0.007302767591302115
481217,13,1.0,1,0,0,0,1.0,1.0,15,339.0,382000.0,43.63827268849535,-79.39521308128933,POINT (-79.39521308128933 43.63827268849535),0.016220236633543314
499395,10,0.0,1,0,1,0,1.0,30.0,25,390.0,597000.0,43.688176735576704,-79.37378270040163,POINT (-79.37378270040163 43.688176735576704),0.01587404379246647
347831,13,0.0,1,0,1,0,,25.0,25,508.0,547000.0,43.63055837064328,-79.4275892693706,POINT (-79.4275892693706 43.63055837064328),0.03128114469491213
647558,10,2.0,2,1,2,1,1.0,23.0,13,1203.0,1262000.0,43.657280700706586,-79.42097938250654,POINT (-79.42097938250654 43.657280700706586),0.009474942207531832
929027,11,1.0,1,1,1,0,1.0,16.0,14,439.0,564000.0,43.64858657325968,-79.37563136626,POINT (-79.37563136626 43.64858657325968),0.005916462204271101
389740,10,1.0,1,1,2,0,,16.0,3,653.0,897000.0,43.66644094545747,-79.39532553476175,POINT (-79.39532553476175 43.66644094545747),0.00241241887035757
850594,10,2.0,2,0,1,0,2.0,16.0,1,820.0,749000.0,43.69148849187588,-79.38347304430161,POINT (-79.38347304430161 43.69148849187588),0.010363636227749435
962218,11,2.0,3,1,2,1,,4.0,23,736.0,862000.0,43.646621143556175,-79.37869941046088,POINT (-79.37869941046088 43.646621143556175),0.00228486793304682
671798,11,1.0,1,1,2,0,1.0,9.0,1,748.0,1186000.0,43.66793345879561,-79.36729682252567,POINT (-79.36729682252567 43.66793345879561),0.005781257165323218
657065,11,2.0,2,0,1,1,,2.0,1,451.0,567000.0,43.66404423222158,-79.3841758689196,POINT (-79.3841758689196 43.66404423222158),0.007886496378848666
564085,10,1.0,1,1,0,0,,11.0,16,408.0,596000.0,43.65478782889491,-79.39926954987469,POINT (-79.39926954987469 43.65478782889491),0.012861971146297183
639669,13,1.0,1,1,0,1,1.0,9.0,5,844.0,595000.0,43.64585041838728,-79.3716893787752,POINT (-79.3716893787752 43.64585041838728),0.009080484546342825
907521,10,2.0,2,0,1,1,,6.0,19,992.0,1263000.0,43.656694717016656,-79.3872455480961,POINT (-79.3872455480961 43.656694717016656),0.012804198069427824
220335,10,1.0,1,0,0,0,1.0,20.0,2,314.0,452000.0,43.660631459224255,-79.4140662615378,POINT (-79.4140662615378 43.660631459224255),0.014863136893804182
882742,10,3.0,2,0,4,1,2.0,3.0,9,3425.0,3208000.0,43.6613273035968,-79.40109368434987,POINT (-79.40109368434987 43.6613273035968),0.00622034626052804
357299,10,1.0,1,0,0,1,,5.0,6,376.0,502000.0,43.67681195696289,-79.37363582627336,POINT (-79.37363582627336 43.67681195696289),0.005128581800157677
372368,13,1.0,1,1,1,1,1.0,5.0,33,600.0,953000.0,43.63163809286864,-79.4130188073636,POINT (-79.4130188073636 43.63163809286864),0.03427404749802241
361143,13,1.0,1,0,1,0,1.0,8.0,8,579.0,986000.0,43.64715484600697,-79.41436116659683,POINT (-79.41436116659683 43.64715484600697),0.02092264570506506
469318,11,2.0,1,1,2,0,,6.0,3,1140.0,1444000.0,43.6583981447772,-79.35470021643894,POINT (-79.35470021643894 43.6583981447772),0.021399202270154353
610184,11,1.0,1,0,0,0,,2.0,9,385.0,458000.0,43.65901914252412,-79.37487778914033,POINT (-79.37487778914033 43.65901914252412),0.013363981299656644
702165,10,1.0,1,1,0,0,1.0,16.0,15,603.0,566000.0,43.67654167464483,-79.37241857879567,POINT (-79.37241857879567 43.67654167464483),0.0042947137114310585
475379,10,2.0,3,0,0,1,,7.0,5,791.0,703000.0,43.674931906188576,-79.37022177003135,POINT (-79.37022177003135 43.674931906188576),0.002377160122808074
363062,11,1.0,1,0,1,1,2.0,15.0,4,479.0,657000.0,43.65321805854335,-79.37826776403776,POINT (-79.37826776403776 43.65321805854335),0.007970193496958652
153497,13,1.0,1,1,1,1,1.0,6.0,0,536.0,800000.0,43.62095141888257,-79.39520970464983,POINT (-79.39520970464983 43.62095141888257),0.028611115604264534
815359,11,0.0,1,0,1,0,,23.0,6,433.0,581000.0,43.66166136802207,-79.37978695637554,POINT (-79.37978695637554 43.66166136802207),0.010236758822746835
511470,13,2.0,1,0,0,1,,6.0,2,498.0,580000.0,43.63955214282252,-79.38274345862048,POINT (-79.38274345862048 43.63955214282252),0.006410027457638563
500460,10,1.0,1,1,1,1,2.0,17.0,2,464.0,647000.0,43.65524189778294,-79.41934390383267,POINT (-79.41934390383267 43.65524189778294),0.011927079536722758
662164,10,1.0,1,0,1,1,,3.0,4,827.0,970000.0,43.67148211715864,-79.4013231241692,POINT (-79.4013231241692 43.67148211715864),0.003900716009342142
369936,11,2.0,2,0,1,0,2.0,7.0,7,1215.0,1082000.0,43.65375595046582,-79.37044865525728,POINT (-79.37044865525728 43.65375595046582),0.01312200836274739
903188,11,3.0,2,0,2,0,1.0,19.0,1,934.0,1388000.0,43.6522482885673,-79.37407138970569,POINT (-79.37407138970569 43.6522482885673),0.00940087790357518
255728,13,1.0,1,1,0,1,,15.0,17,567.0,513000.0,43.65443058762792,-79.38918839067023,POINT (-79.38918839067023 43.65443058762792),0.01216578901646861
342652,10,1.0,1,1,2,1,2.0,5.0,11,1006.0,995000.0,43.653050414698576,-79.4137017025067,POINT (-79.4137017025067 43.653050414698576),0.01789073434376149
708272,13,2.0,2,1,3,1,,9.0,0,2045.0,2102000.0,43.63875923917704,-79.39303951031567,POINT (-79.39303951031567 43.63875923917704),0.014074159161392144
130875,10,1.0,1,1,1,1,,14.0,9,562.0,724000.0,43.66064923715426,-79.40584872537607,POINT (-79.40584872537607 43.66064923715426),0.008482479070135988
846361,10,1.0,1,0,1,0,2.0,12.0,8,568.0,847000.0,43.67392508441981,-79.3841119312186,POINT (-79.3841119312186 43.67392508441981),0.0028356267221028336
789370,10,3.0,2,0,3,0,,14.0,1,1568.0,1767000.0,43.68430588958516,-79.38783305143994,POINT (-79.38783305143994 43.68430588958516),0.005131217887677393
145748,10,1.0,1,0,0,1,,16.0,7,282.0,434000.0,43.67621632238039,-79.37060288449906,POINT (-79.37060288449906 43.67621632238039),0.003613595449551422
583990,10,1.0,1,0,1,1,,38.0,3,538.0,667000.0,43.65566378367512,-79.42051300844076,POINT (-79.42051300844076 43.65566378367512),0.01072227317104689
716063,10,1.0,1,0,0,0,2.0,2.0,5,430.0,635000.0,43.66164939073091,-79.41875521478683,POINT (-79.41875521478683 43.66164939073091),0.010557119654120857
